INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
BOLIVIANA DE AVIACIÓN
I.S.T.
I.S.T.
I.S.T.
INDUSTRIAS RAVI S.A.
TECNOPOR S.A.
I.S.T.
I.S.T.
I.S.T.
I.S.T.
I.S.T.
I.S.T.
I.S.T.
I.S.T.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
INGENIERIA Y CONSULTORIA EYC
INDUSTRIAS RAVI S.A.
LOSANTY (Gamboa)
LOSANTY (Gamboa)
LOSANTY (Gamboa)
LOSANTY (Gamboa)
LOSANTY (Gamboa)
LOSANTY (Gamboa)
LINEA AEREA ECOJET
LINEA AEREA ECOJET
PAPELES Y CARTONES MODA LTDA
PAPELES Y CARTONES MODA LTDA
I.S.T.
FANACIM
FANACIM
LINEA AEREA ECOJET
LINEA AEREA ECOJET
"SMA""2"""
"SMA""2"""
"SMA""2"""
"SMA""2"""
"SMA""2"""
I.S.T.
I.S.T.
"SMA""2"""
I.S.T.
GOBIERNO AUTONOMO MUNICIPAL DE COCHABAMBA – DEPARTAMENTO GESTION DE CALIDAD
GOBIERNO AUTONOMO MUNICIPAL DE COCHABAMBA – DEPARTAMENTO GESTION DE CALIDAD
LINEA AEREA ECOJET
LOSANTY (Gamboa)
BOLIVIANA DE AVIACIÓN
S.A.E.
S.A.E.
S.A.E.
BOLIVIANA DE AVIACIÓN
I.S.T.
I.S.T.
I.S.T.
I.S.T.
I.S.T.
LOSANTY (Gamboa)
S.A.E.
I.S.T.
I.S.T.
I.S.T.
I.S.T.
I.S.T.
"SMA""2"""
I.S.T.
I.S.T.
S.A.E.
INDUSTRIAS RAVI S.A.
PLAXBURG
BOLIVIANA DE AVIACIÓN
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
I.S.T.
I.S.T.
I.S.T.
YPFB TRANSPORTE
LINEA AEREA ECOJET
T.A.B
T.A.B
T.A.B
T.A.B
INDUSTRIAS RAVI S.A.
BOLIVIANA DE AVIACIÓN
ZUNA
BOLIVIANA DE AVIACIÓN
BOLIVIANA DE AVIACIÓN
I.S.T.
I.S.T.
I.S.T.
I.S.T.
I.S.T.
I.S.T.
I.S.T.
CATERING LA CACEROLA
CATERING LA CACEROLA
CATERING LA CACEROLA
CATERING LA CACEROLA
CATERING LA CACEROLA
I.S.T.
BOLIVIANA DE AVIACIÓN
BOLIVIANA DE AVIACIÓN
I.S.T.
I.S.T.
MINERA SAN CRISTOBAL 
MINERA SAN CRISTOBAL 
MINERA SAN CRISTOBAL 
MINERA SAN CRISTOBAL 
MINERA SAN CRISTOBAL 
MINERA SAN CRISTOBAL 
MINERA SAN CRISTOBAL 
MINERA SAN CRISTOBAL 
MINERA SAN CRISTOBAL 
MINERA SAN CRISTOBAL 
MINERA SAN CRISTOBAL 
MINERA SAN CRISTOBAL 
MINERA SAN CRISTOBAL 
MINERA SAN CRISTOBAL 
MINERA SAN CRISTOBAL 
MINERA SAN CRISTOBAL 
MINERA SAN CRISTOBAL 
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
I.S.T.
I.S.T.
U.R.S Corporation Bolivia S.A.
U.R.S Corporation Bolivia S.A.
BOLIVIANA DE AVIACIÓN
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
MINERA SAN CRISTOBAL 
"SMA""2"""
"SMA""2"""
"SMA""2"""
"SMA""2"""
"SMA""2"""
"SMA""2"""
"SMA""2"""
"SMA""2"""
I.S.T.
LINEA AEREA ECOJET
LINEA AEREA ECOJET
S.A.E.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
"SMA""2"""
"SMA""2"""
BOLINTER LTDA.
PLASTIFORTE
CATERING LA CACEROLA
CATERING LA CACEROLA
CATERING LA CACEROLA
CATERING LA CACEROLA
CATERING LA CACEROLA
CATERING LA CACEROLA
CATERING LA CACEROLA
S.A.E.
S.A.E.
S.A.E.
S.A.E.
S.A.E.
S.A.E.
S.A.E.
LINEA AEREA ECOJET
LINEA AEREA ECOJET
"SMA""2"""
"SMA""2"""
BOLINTER LTDA.
BOLIVIANA DE AVIACIÓN
"SMA""2"""
"SMA""2"""
"SMA""2"""
HIDRAULIC - TEST
HIDRAULIC - TEST
HIDRAULIC - TEST
HIDRAULIC - TEST
HIDRAULIC - TEST
HIDRAULIC - TEST
HIDRAULIC - TEST
HIDRAULIC - TEST
"SMA""2"""
"SMA""2"""
"SMA""2"""
"SMA""2"""
"SMA""2"""
LINEA AEREA ECOJET
EMPRESA ELECTRICA VALLE HERMOSO S.A.
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
BOLINTER LTDA.
BOLINTER LTDA.
PROMAQ I+D
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
MISION NUEVAS TRIBUS
MISION NUEVAS TRIBUS
MISION NUEVAS TRIBUS
MISION NUEVAS TRIBUS
"SMA""2"""
"SMA""2"""
"SMA""2"""
"SMA""2"""
"SMA""2"""
"SMA""2"""
ING. MARCO A. CAMACHO M. CERTIFIED ASSOCIATE WELDING INSPECTOR
MISION NUEVAS TRIBUS
MISION NUEVAS TRIBUS
MISION NUEVAS TRIBUS
MISION NUEVAS TRIBUS
"SMA""2"""
"SMA""2"""
"SMA""2"""
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
PLAXBURG
PLAXBURG
PLAXBURG
PLAXBURG
PLAXBURG
I.S.T.
I.S.T.
I.S.T.
HANGAR 13
I.S.T.
I.S.T.
SKYPLUS
I.S.T.
PLANTA RECALIFICADORA DE CILINDROS GALILEO
PLANTA RECALIFICADORA DE CILINDROS GALILEO
PLANTA RECALIFICADORA DE CILINDROS GALILEO
YPFB TRANSPORTE
MISION NUEVAS TRIBUS
MISION NUEVAS TRIBUS
LINEA AEREA ECOJET
MISION NUEVAS TRIBUS
I.S.T.
I.S.T.
I.S.T.
SPIECAPAG S.A.
BOLIVIANA DE AVIACIÓN
BOLIVIANA DE AVIACIÓN
HIDROCIL
HIDROCIL
HIDROCIL
HIDROCIL
HIDROCIL
I.S.T.
LINEA AEREA ECOJET
LINEA AEREA ECOJET
FOODS COMPANY
FOODS COMPANY
METALMECANICA JAMTOR
FOODS COMPANY
FOODS COMPANY
FOODS COMPANY
PLASTIFORTE
PLASTIFORTE
PLASTIFORTE
EMBOL S.A
HIDROCIL
HIDROCIL
HIDROCIL
SKYPLUS
BOLIVIANA DE AVIACIÓN
S.A.E.
S.A.E.
S.A.E.
S.A.E.
TALLER JERARCA
BOLIVIANA DE AVIACIÓN
BOLIVIANA DE AVIACIÓN
TALLER JERARCA
BOLIVIANA DE AVIACIÓN
I.S.T.
BOLIVIANA DE AVIACIÓN
COBOCE HORMIGON
COBOCE HORMIGON
BOLIVIANA DE AVIACIÓN
BOLINTER LTDA.
LINEA AEREA ECOJET
SKYPLUS
SKYPLUS
SKYPLUS
SKYPLUS
SKYPLUS
SKYPLUS
SKYPLUS
SKYPLUS
PLASTIFORTE
UNILEVER ANDINA BOLIVIA S.A
UNILEVER ANDINA BOLIVIA S.A
BOLIVIANA DE AVIACIÓN
LINEA AEREA ECOJET
LINEA AEREA ECOJET
BOLIVIANA DE AVIACIÓN
BOLIVIANA DE AVIACIÓN
BOLIVIANA DE AVIACIÓN
BOLIVIANA DE AVIACIÓN
INDUSTRIAS RAVI S.A.
LINEA AEREA ECOJET
I.S.T.
LINEA AEREA ECOJET
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
INDUSTRIAS RAVI S.A.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
I.S.T.
PLASTIFORTE
PLASTIFORTE
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
S.A.E.
S.A.E.
S.A.E.
S.A.E.
S.A.E.
S.A.E.
S.A.E.
INDUSTRIAS RAVI S.A.
LINEA AEREA ECOJET
LINEA AEREA ECOJET
LINEA AEREA ECOJET
I.S.T.
BOLINTER LTDA.
S.A.E.
BOLINTER LTDA.
LINEA AEREA ECOJET
LINEA AEREA ECOJET
BOLINTER LTDA.
FABOCE
FABOCE
FABOCE
FABOCE
FABOCE
FABOCE
FABOCE
FABOCE
FABOCE
FABOCE
BOLIVIANA DE AVIACIÓN
EMBOL S.A
T.A.B
T.A.B
T.A.B
T.A.B
T.A.B
LINEA AEREA ECOJET
LINEA AEREA ECOJET
LINEA AEREA ECOJET
LINEA AEREA ECOJET
LINEA AEREA ECOJET
LINEA AEREA ECOJET
LINEA AEREA ECOJET
LINEA AEREA ECOJET
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLIVIANA DE AVIACIÓN
INDUSTRIAS RAVI S.A.
ENDE ANDINA
ENDE ANDINA
ENDE ANDINA
ENDE ANDINA
ENDE ANDINA
ENDE ANDINA
LINEA AEREA ECOJET
LINEA AEREA ECOJET
LINEA AEREA ECOJET
ENDE ANDINA
ENDE ANDINA
ENDE ANDINA
ENDE ANDINA
ENDE ANDINA
ENDE ANDINA
ENDE ANDINA
ENDE ANDINA
ENDE ANDINA
ENDE ANDINA
ENDE ANDINA
ENDE ANDINA
ENDE ANDINA
ENDE ANDINA
ENDE ANDINA
ENDE ANDINA
ENDE ANDINA
ENDE ANDINA
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
FABOCE
SKYPLUS
SKYPLUS
INDUSTRIAS LUJAN S.R.L.
SKYPLUS
PLAXBURG
PLAXBURG
PLAXBURG
PLAXBURG
PLAXBURG
PLAXBURG
PLAXBURG
PLAXBURG
ICE INGENIEROS
TALLER JERARCA
TALLER JERARCA
TALLER JERARCA
GLOBAL AIR AEROSERVICE
GLOBAL AIR AEROSERVICE
GLOBAL AIR AEROSERVICE
GLOBAL AIR AEROSERVICE
GLOBAL AIR AEROSERVICE
GLOBAL AIR AEROSERVICE
GLOBAL AIR AEROSERVICE
LINEA AEREA ECOJET
LINEA AEREA ECOJET
LINEA AEREA ECOJET
LINEA AEREA ECOJET
LINEA AEREA ECOJET
LINEA AEREA ECOJET
LINEA AEREA ECOJET
LINEA AEREA ECOJET
LINEA AEREA ECOJET
LINEA AEREA ECOJET
ORGANICA DEL SUR
ORGANICA DEL SUR
BOLINTER LTDA.
BOLINTER LTDA.
NUTREX S.R.L.
NUTREX S.R.L.
"SMA""2"""
LINEA AEREA ECOJET
UNILEVER ANDINA BOLIVIA S.A
UNILEVER ANDINA BOLIVIA S.A
UNILEVER ANDINA BOLIVIA S.A
UNILEVER ANDINA BOLIVIA S.A
LINEA AEREA ECOJET
GLOBAL AIR AEROSERVICE
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
LINEA AEREA ECOJET
LINEA AEREA ECOJET
S.A.E.
S.A.E.
S.A.E.
BOLIVIANA DE AVIACIÓN
BOLIVIANA DE AVIACIÓN
PLAXBURG
PLAXBURG
PLAXBURG
BOLINTER LTDA.
S.A.E.
S.A.E.
S.A.E.
BOLIVIANA DE AVIACIÓN
INGENIERIA Y CONSULTORIA EYC
INGENIERIA Y CONSULTORIA EYC
YPFB TRANSPORTE
INGENIERIA Y CONSULTORIA EYC
INGENIERIA Y CONSULTORIA EYC
INGENIERIA Y CONSULTORIA EYC
BOLIVIANA DE AVIACIÓN
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
SAET
SAET
SAET
SAET
SAET
ORGANICA DEL SUR
ENABOLCO LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
SAET
SAET
PLASTIFORTE
PLASTIFORTE
YPFB TRANSPORTE
YPFB TRANSPORTE
YPFB TRANSPORTE
YPFB TRANSPORTE
ORGANICA DEL SUR
ORGANICA DEL SUR
FABE S.R.L.
FABE S.R.L.
YPFB TRANSPORTE
LINEA AEREA ECOJET
YPFB TRANSPORTE
YPFB TRANSPORTE
LINEA AEREA ECOJET
FANACIM
LINEA AEREA ECOJET
COBOCE HORMIGON
LINEA AEREA ECOJET
BOLIVIANA DE AVIACIÓN
COBOCE HORMIGON
COBOCE HORMIGON
BOLIVIANA DE AVIACIÓN
INPEBOL S.R.L
COBOCE HORMIGON
BOLIVIANA DE AVIACIÓN
BOLIVIANA DE AVIACIÓN
LINEA AEREA ECOJET
LINEA AEREA ECOJET
LINEA AEREA ECOJET
SKYPLUS
SKYPLUS
SKYPLUS
MENTOR SRL
HELIAMERICA
PLAXBURG
INPEBOL S.R.L
FEMCO
FEMCO
FEMCO
FEMCO
FEMCO
SKYPLUS
INDUSTRIAS RAVI S.A.
BOLIVIANA DE AVIACIÓN
"SMA""2"""
"SMA""2"""
ESTUQUERA CAYARA
PROBAL
PROBAL
PROBAL
LINEA AEREA ECOJET
LINEA AEREA ECOJET
LINEA AEREA ECOJET
S.A.E.
SKYPLUS
"SMA""2"""
INDATROP
EMBOL S.A
INGENIERIA Y CONSULTORIA EYC
S.A.E.
LINEA AEREA ECOJET
LINEA AEREA ECOJET
BOLIVIANA DE AVIACIÓN
S.A.E.
BRIDGESTONE
BRIDGESTONE
"SMA""2"""
BOLIVIANA DE AVIACIÓN
"SMA""2"""
"SMA""2"""
"SMA""2"""
"SMA""2"""
S.A.E.
S.A.E.
S.A.E.
S.A.E.
S.A.E.
EMBOL S.A
LINEA AEREA ECOJET
IMBA S.A
IMBA S.A
IMBA S.A
IMBA S.A
IMBA S.A
LINEA AEREA ECOJET
LINEA AEREA ECOJET
"SMA""2"""
UNILEVER ANDINA BOLIVIA S.A
UNILEVER ANDINA BOLIVIA S.A
MENTOR SRL
S.A.E.
S.A.E.
S.A.E.
LINEA AEREA ECOJET
LINEA AEREA ECOJET
LINEA AEREA ECOJET
BOLIVIANA DE AVIACIÓN
BOLIVIANA DE AVIACIÓN
BOLIVIANA DE AVIACIÓN
PLASTIFORTE
PLASTIFORTE
PLASTIFORTE
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
COBOCE HORMIGON
PLASTIFORTE
PLASTIFORTE
PLASTIFORTE
PLASTIFORTE
INDUSTRIAS RAVI S.A.
INDUSTRIAS RAVI S.A.
BOLIVIANA DE AVIACIÓN
INDUSTRIAS RAVI S.A.
RECTIFICADORA SANABRIA
CONTA OIL GAS SERVICE SRL
CONTA OIL GAS SERVICE SRL
CONTA OIL GAS SERVICE SRL
CONTA OIL GAS SERVICE SRL
PROBAL
BOLINTER LTDA.
BOLINTER LTDA.
BOLINTER LTDA.
BOLIVIANA DE AVIACIÓN
BOLIVIANA DE AVIACIÓN
BOLIVIANA DE AVIACIÓN
BOLIVIANA DE AVIACIÓN
BOLIVIANA DE AVIACIÓN
BOLIVIANA DE AVIACIÓN
BOLIVIANA DE AVIACIÓN
BOLIVIANA DE AVIACIÓN
EMPRESA ELECTRICA VALLE HERMOSO S.A.
EMPRESA ELECTRICA VALLE HERMOSO S.A.
EMPRESA ELECTRICA VALLE HERMOSO S.A.
EMPRESA ELECTRICA VALLE HERMOSO S.A.
EMPRESA ELECTRICA VALLE HERMOSO S.A.
EMPRESA ELECTRICA VALLE HERMOSO S.A.
EMPRESA ELECTRICA VALLE HERMOSO S.A.
EMPRESA ELECTRICA VALLE HERMOSO S.A.
EMPRESA ELECTRICA VALLE HERMOSO S.A.
